,feature,weight,weight_abs
87,birth: scotland,-0.005955596421118421,0.08040883475726199
214,birth: fiji_pc,0.005945664747476282,0.08027474335007362
3,a20_assault_and_related_offences,-0.005927822526060068,0.08003384854590731
62,population: 70-74,-0.0058397874329685,0.07884525234954001
160,d30_public_nuisance_offences_pc,-0.00579805898706205,0.07828186029367956
149,other_crimes_against_the_person_pc,-0.0057564344947770175,0.07771987175628743
209,birth: hong kong sar of china_pc,-0.005742204228869195,0.07752774337500952
196,population: 80-84_pc,-0.005646557425034675,0.07623637849720843
158,d10_weapons_and_explosives_offences_pc,-0.005646556502533249,0.07623636604215617
63,population: 75-79,-0.005618157956242121,0.07585294617039108
20,e20_breaches_of_orders,-0.005599341449031106,0.0755988971529536
249,birth: croatia_pc,0.005558393656482341,0.07504604500315834
191,population: 55-59_pc,-0.005488680948536604,0.0741048264891212
118,birth: croatia,0.005416740571576635,0.07313353134513913
148,a80_dangerous_and_negligent_acts_endangering_people_pc,-0.005361229460816854,0.0723840541447621
16,d10_weapons_and_explosives_offences,-0.005322697006236461,0.07186381241680354
231,birth: vietnam_pc,0.0052722971826767205,0.07118334470242989
9,b20_property_damage,-0.005238656107367563,0.07072914339758682
61,population: 65-69,-0.005180330704834942,0.0699416693441459
232,birth: new zealand_pc,0.0051132004079247105,0.06903531697071778
119,birth: germany,-0.005067958076689654,0.0684244825757925
96,birth: samoa,0.005020949029130107,0.06778979505332906
230,birth: philippines_pc,0.005004572500271754,0.06756868913718615
85,birth: japan,-0.004981800786547691,0.06726123933090226
245,birth: korea republic of south_pc,-0.004961865259963994,0.06699208199559605
41,economic: top 5% suburb,-0.004942861824133356,0.06673550918181242
76,birth: thailand,-0.0049146978045955785,0.06635525574739852
268,relationships: other related individual_pc,0.004858411206906871,0.06559530839493002
151,b20_property_damage_pc,-0.0048008013388775,0.06481749505245182
218,birth: scotland_pc,-0.004775489530040823,0.06447575042937113
204,birth: indonesia_pc,-0.004751175634542371,0.06414747902425916
24,f30_other_government_regulatory_offences,-0.00475082849895669,0.06414279221105462
42,economic: top 1% suburb,-0.004729258432275597,0.06385156631110733
29,best_school_study_score_over_40_percent,-0.0047222848780484016,0.06375741363018742
199,birth: wales_pc,-0.004710386342761247,0.06359676685527069
64,population: 80-84,-0.004703992712428515,0.06351044395348697
121,studying: tertiary FT 14-25,-0.004657035130085911,0.06287645128303032
30,avg_school_study_score_over_40_percent,-0.004656515106306932,0.06286943023876253
212,birth: england_pc,-0.0046175820378419104,0.06234377966618575
91,birth: south africa,-0.004616795157569986,0.06233315568811789
109,birth: bosnia and herzegovina,0.004527839256479259,0.061132127303097764
15,c30_drug_use_and_possession,-0.004486520432027602,0.0605742657065805
92,birth: greece,0.004416165506474643,0.05962437636164652
201,birth: australia_pc,-0.004316551930267227,0.05827945453980523
256,studying: tertiary PT 25+_pc,0.004260988047368597,0.05752926484215799
100,birth: vietnam,0.004209556954400656,0.056834873556479176
116,birth: born elsewhere,0.004179686227350675,0.056431577196953506
157,c30_drug_use_and_possession_pc,-0.004148449074041473,0.056009832182496125
13,c10_drug_dealing_and_trafficking,-0.004147334371844205,0.05599478215249982
52,population: 20-24,-0.0040419689844231775,0.05457220287962807
60,population: 60-64,-0.004035510513508096,0.05448500453980204
6,a80_dangerous_and_negligent_acts_endangering_people,-0.004021586453568399,0.05429701036496656
40,economic: median income,0.0039761711730172565,0.05368384091373539
207,birth: thailand_pc,-0.00391621432524548,0.052874340080543994
28,total_crimes,-0.0038931714658126376,0.05256322943008082
170,total_crimes_pc,-0.0038594510618701994,0.052107957078357824
70,birth: australia,-0.0038138208230596993,0.051491885391660344
74,birth: egypt,0.0037624717663761126,0.05079860170991678
150,b10_arson_pc,-0.003751410567376121,0.05064926013944809
229,birth: india_pc,0.003744982943459908,0.05056247827700894
147,"a70_stalking,_harassment_and_threatening_behaviour_pc",-0.003730760646139496,0.050370457482743825
111,birth: bangladesh,0.0037162300156106283,0.05017427376133324
69,birth: papua new guinea,-0.0036971558489750115,0.04991674598330966
133,studying: tertiary total,-0.0036959729759260293,0.049900775552002875
51,population: 15-19,-0.00365537179353637,0.04935260312142262
221,birth: singapore_pc,-0.0036101937803396803,0.048742637109469134
155,c10_drug_dealing_and_trafficking_pc,-0.003507027455297505,0.04734974823717842
108,birth: united states of america,-0.003489713456862652,0.04711598517791556
185,population: 25-29_pc,0.003453031572373844,0.04662072871997518
124,studying: tertiary PT 14-25,-0.003399376341457044,0.04589630847864501
83,birth: fiji,0.0033742554721913265,0.045557141805331956
166,f30_other_government_regulatory_offences_pc,-0.0033435386846225163,0.04514242245209704
34,zoned_school_study_score_over_40_percent,-0.003327539443424981,0.044926410444108666
270,relationships: lone persons_pc,-0.0033163170757241505,0.04477489287202445
33,zoned_school_median_study_score,-0.003315268612177308,0.04476073715593393
220,birth: poland_pc,0.0032713087743593194,0.04416721820583709
32,zoned_school_satisfactory_complete_vce_percent,-0.003253237991844387,0.043923237508954216
113,birth: canada,-0.0032185932520502132,0.04345548533766204
0,Unnamed: 0,0.0032004167569282273,0.043210077373558343
59,population: 55-59,-0.0031698895111807427,0.042797917098527004
144,economic: number of earners,-0.0031061624467484767,0.04193751309678352
222,birth: south africa_pc,-0.0030475217285204905,0.04114578184291259
25,d40_public_security_offences,-0.002956690148155738,0.039919429178989344
269,relationships: non dependent child_pc,0.0029389488334171684,0.039679896755312735
203,birth: country of birth not stated_pc,-0.002922821479565836,0.039462155048318404
82,birth: chile,0.002866923148089875,0.0387074498297245
156,c20_cultivate_or_manufacture_drugs_pc,-0.0027487541765189405,0.03711200436354255
22,f90_miscellaneous_offences,-0.002734816927257959,0.036923832114525955
136,relationships: defacto,-0.0026945949480800114,0.03638077945470146
164,f90_miscellaneous_offences_pc,-0.0026049626660819137,0.035170618986717986
4,a50_robbery,-0.0025691994304342376,0.034687765565794115
184,population: 20-24_pc,-0.002484219902776633,0.03354042375248043
260,studying: preschool_pc,0.002458142775480287,0.03318834626578562
31,zoned_school_number_vce_subjects,-0.0023936529215048863,0.03231764354431845
263,studying: secondary total_pc,-0.0023748827697284017,0.032064220389718484
99,birth: philippines,0.0023428561534640235,0.03163181652737736
172,economic: median income_pc,0.0022780393223049353,0.030756699159168965
10,b30_burglary/break_and_enter,-0.002266250876756096,0.030597538748832833
244,birth: canada_pc,0.0022469209046891542,0.030336557241710943
253,studying: tertiary FT 25+_pc,0.002203165804117898,0.02974580252919454
189,population: 45-49_pc,0.002193762635789446,0.029618846678788675
134,overseas: 5 years,-0.002183795463465849,0.029484275990028883
226,birth: mauritius_pc,0.0021454677936751255,0.028966799141546522
271,relationships: group household_pc,0.002143674337409113,0.02894258498760775
58,population: 50-54,-0.0021203668226646225,0.028627901122353454
272,relationships: married_pc,-0.002118843053670918,0.028607328121673194
8,b10_arson,-0.0021073273719466523,0.028451850402330045
267,relationships: defacto_pc,0.00208348819217365,0.02812998831974856
104,birth: france,-0.0020705027892836225,0.02795466732057236
167,d40_public_security_offences_pc,-0.002036665138894046,0.027497811978746074
66,population: total persons,-0.002023217969851146,0.027316256494279503
132,studying: secondary total,-0.0020179799107352425,0.027245535411096984
77,birth: ireland,-0.0020025654483438967,0.02703741873030534
105,birth: total,-0.0019931725501091606,0.026910601540448338
126,studying: tafe total,-0.0019778718485464696,0.026704020789062644
5,"a70_stalking,_harassment_and_threatening_behaviour",-0.001945802197186026,0.026271035893071205
141,relationships: married,-0.0019380168106768016,0.026165922347243655
182,population: 10-14_pc,-0.0019291798696464844,0.026046611352874262
198,birth: brazil_pc,0.0019284689772542786,0.026037013316866923
252,studying: tertiary FT 14-25_pc,-0.0019261563750342184,0.026005789970517813
98,birth: india,0.0018906075193069972,0.025525830976680704
130,studying: primary catholic,0.0018750848517507385,0.025316253375670474
72,birth: country of birth not stated,-0.0018064731937265854,0.02438990056692024
181,population: 5-9_pc,0.0017840882580697408,0.0240876728024766
246,birth: cambodia_pc,0.0017708824631836623,0.02390937620483146
165,c90_other_drug_offences_pc,-0.0017598858666174058,0.02376090685706757
235,birth: france_pc,0.0017598383851541348,0.023760265791275968
239,birth: united states of america_pc,0.0017360266881784863,0.023438774764681966
236,birth: total_pc,-0.0017266356688382558,0.023311982942513965
140,relationships: group household,-0.0017262262026548811,0.023306454579550866
57,population: 45-49,-0.001706639699767557,0.023042009549569517
250,birth: germany_pc,-0.0017041480365958784,0.023008368631334725
115,birth: cambodia,0.0016921621997785011,0.022846543164340608
266,relationships: child under 15_pc,0.0016911629045687326,0.022833051289184145
54,population: 30-34,0.0016619493186977668,0.022438627249530288
261,studying: primary catholic_pc,0.001654789151630827,0.02234195503573179
50,population: 10-14,-0.0016281858523512513,0.02198277349546085
228,birth: sri lanka_pc,0.0015869194522940033,0.02142561970118021
23,c90_other_drug_offences,-0.001573509164202672,0.021244562160854026
152,b30_burglary/break_and_enter_pc,-0.0015435572529505404,0.02084016970168794
48,population: 0-4,0.0015292430019146353,0.020646907404373995
122,studying: tertiary FT 25+,-0.0014806426380473306,0.01999073489854543
208,birth: ireland_pc,0.0014756333362673925,0.01992310235755524
142,relationships: dependent student,-0.0014455071691665891,0.01951635720207621
177,economic: variable interest rate_pc,0.0014355284988520004,0.01938163127444657
14,c20_cultivate_or_manufacture_drugs,-0.0014244565680465039,0.01923214480967772
190,population: 50-54_pc,-0.0013982347411999319,0.01887811367780603
200,birth: papua new guinea_pc,-0.0013946295029364495,0.01882943794706629
176,economic: trimmed mean quarterly_pc,0.0013809741828545038,0.01864507213407514
110,birth: zimbabwe,-0.0013786457054907207,0.018613634451206545
137,relationships: other related individual,0.0013388039287860623,0.01807571505355888
55,population: 35-39,0.0013333552138600734,0.018002149823959087
206,birth: afghanistan age_pc,0.0012763782082542518,0.017232881004386903
274,relationships: lone parents_pc,-0.0012591872112128982,0.017000778635007215
26,f10_regulatory_driving_offences,0.0012572228515553819,0.01697425704758988
75,birth: afghanistan age,0.001256982391504849,0.01697101050247469
255,studying: tertiary PT 14-25_pc,0.0012170475605119517,0.016431834742515448
127,studying: primary government,-0.001180708869132203,0.015941211868861993
125,studying: tertiary PT 25+,-0.0011620538878134993,0.0156893436756217
138,relationships: non dependent child,0.0011610300209520816,0.015675520048993603
120,studying: primary other,-0.0011224508268814154,0.015154647272910837
238,birth: myanmar_pc,-0.0010671696394928551,0.014408274357823816
275,economic: number of earners_pc,-0.0010391052626685274,0.014029366238625047
102,birth: iran,-0.0010213577894433647,0.01378975066681418
178,economic: gdp quarterly_pc,0.0010041135452868726,0.013556929387323778
154,b50_deception_pc,-0.0009658443113747372,0.013040241504475258
67,birth: brazil,-0.0009647951615216329,0.013026076522295685
259,studying: secondary catholic_pc,-0.0009508737184182786,0.012838117678390338
257,studying: tafe total_pc,-0.0009258860549867216,0.012500749469101766
143,relationships: lone parents,-0.0009210817462599419,0.012435884619434543
131,studying: secondary government,-0.000883074656614064,0.011922736048772005
107,birth: myanmar,-0.0008625296425975544,0.01164534978544476
128,studying: secondary catholic,-0.0008508957689910091,0.011488276311309
146,a50_robbery_pc,-0.0008422502326847572,0.011371549546921099
163,f20_transport_regulation_offences_pc,0.0008364213058965047,0.011292850928380262
168,f10_regulatory_driving_offences_pc,0.0007923080756533421,0.010697260967204653
95,birth: mauritius,0.0007391885005162866,0.00998007282389367
97,birth: sri lanka,0.0007375254214823875,0.009957618943917708
35,zoned_school_percentage_applying_to_victorian_uni,-0.0007346147799347117,0.009918321234889813
251,studying: primary other_pc,-0.000677973473055904,0.009153584815023721
174,economic: top 1% suburb_pc,-0.0006593662856511182,0.008902361906093325
11,b40_theft,0.0006583730388818219,0.008888951693295438
123,studying: primary total,-0.0006542898380867119,0.008833822803626136
89,birth: poland,0.0006131089514959506,0.00827782356007561
53,population: 25-29,-0.0005953153775578158,0.008037585564522526
216,birth: japan_pc,-0.0005223136619957613,0.007051960873297473
179,economic: gdp per capita quarterly_pc,0.00044674503465770327,0.0060316793030231195
27,b60_bribery,0.0004369368820372807,0.005899255601421549
129,studying: preschool,-0.0004139195730040085,0.005588489916888202
45,economic: variable interest rate,0.0004077123966194413,0.005504684402725757
175,economic: gini coefficient_pc,0.0004025358892407587,0.005434794353602169
1,year,-0.00037554590193718154,0.005070391987199648
153,b40_theft_pc,0.0003487143734812282,0.004708129035625378
56,population: 40-44,-0.00031855565409869024,0.004300944379069061
101,birth: new zealand,0.0003158746761338724,0.004264747447826965
169,b60_bribery_pc,0.00029829556376710225,0.00402740498176149
254,studying: primary total_pc,0.00027281315121358235,0.0036833569712269604
258,studying: primary government_pc,-0.0002052101690454562,0.002770622689404324
21,f20_transport_regulation_offences,-0.00020384761036633668,0.0027522262521830422
49,population: 5-9,-0.0001986537949862285,0.0026821025209681566
264,studying: tertiary total_pc,0.0001789650962102169,0.002416277704354992
273,relationships: dependent student_pc,-0.00017011246850465135,0.0022967549180526415
171,economic: median age of earners_pc,-0.00016580611468085943,0.0022386131521338285
262,studying: secondary government_pc,-0.00015385773059175121,0.002077293349060776
265,overseas: 5 years_pc,0.00012894593463437051,0.001740949456190433
173,economic: top 5% suburb_pc,-0.00011969763288663365,0.0016160845200134078
46,economic: gdp quarterly,0.00010470142571777492,0.0014136148664367165
47,economic: gdp per capita quarterly,0.00010203036507317324,0.001377551832810595
135,relationships: child under 15,-8.715434982994645e-05,0.0011767049373934437
241,birth: zimbabwe_pc,-8.331719769884428e-05,0.0011248980468939144
233,birth: iran_pc,-8.042410639772108e-05,0.0010858372906034468
2,quarter,-6.765800220166372e-05,0.0009134771287975207
44,economic: trimmed mean quarterly,6.283097790911614e-05,0.0008483055873995128
12,b50_deception,-6.205268609221845e-05,0.0008377975654193894
